source_id,source_file,source_report,geometry_source,source_x_m,source_y_m,conversion_crs,conversion_status,longitude,latitude
metallic_e00_lab_325,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,52801.953,55411.805,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.50000002,18.5
metallic_e00_lab_326,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,163.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99846091,17.99999999
metallic_e00_lab_327,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,-79202.813,55503.18,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-67.75000007,18.49999995
metallic_e00_lab_328,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,164.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99845146,17.99999999
metallic_e00_lab_329,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,-26476.621,17.85,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-67.25000001,18.0
metallic_e00_lab_330,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,165.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99844202,17.99999999
metallic_e00_lab_331,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,52953.188,71.399,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.50000003,18.0
metallic_e00_lab_332,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,166.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99843258,17.99999999
metallic_e00_lab_333,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,-79373.516,13996.014,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-67.75,18.125
metallic_e00_lab_334,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,167.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99842314,17.99999999
metallic_e00_lab_335,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,132004.0,55795.602,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-65.75000002,18.5
metallic_e00_lab_336,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,168.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.9984137,17.99999999
metallic_e00_lab_337,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,132288.53,14283.32,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-65.75000012,18.12499998
metallic_e00_lab_338,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,169.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99840425,17.99999999
metallic_e00_lab_339,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,-14193.051,-11954.971,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-67.13393358,17.89193414
metallic_e00_lab_340,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,170.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99839481,17.99999999
metallic_e00_lab_341,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,-14212.518,-16176.82,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-67.13408866,17.85378707
metallic_e00_lab_342,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,174.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99835704,17.99999999
metallic_e00_lab_343,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,53238.063,-12034.844,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.49761898,17.89061062
metallic_e00_lab_344,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,175.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.9983476,17.99999999
metallic_e00_lab_345,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,53279.602,-16311.965,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.49733566,17.85196464
metallic_e00_lab_346,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,176.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99833816,17.99999999
metallic_e00_lab_347,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,53372.133,-25587.734,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.49669781,17.76815273
metallic_e00_lab_348,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,179.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99830983,17.99999999
metallic_e00_lab_349,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,53133.563,-20995.449,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.4988318,17.80965143
metallic_e00_lab_350,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,181.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99829095,17.99999999
metallic_e00_lab_351,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,-15407.479,13748.965,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-67.14558413,18.12417302
metallic_e00_lab_352,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,183.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99827206,17.99999999
metallic_e00_lab_353,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,-40425.57,90426.578,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-67.38351416,18.81662034
metallic_e00_lab_354,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,177.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99832871,17.99999999
metallic_e00_lab_355,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,103291.18,-12730.619,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.02533352,17.88253416
metallic_e00_lab_356,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,180.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99830039,17.99999999
metallic_e00_lab_357,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,103651.7,-18602.146,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.02222158,17.82947188
metallic_e00_lab_358,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,182.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.9982815,17.99999999
metallic_e00_lab_359,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,104100.85,-25424.311,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.01832172,17.76781673
metallic_e00_lab_360,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,172.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99837593,17.99999999
metallic_e00_lab_361,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,-14078.389,-20992.779,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-67.13279097,17.81027267
metallic_e00_lab_362,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,173.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-66.99836648,17.99999999
metallic_e00_lab_363,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,-14251.828,-26341.295,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-67.13439075,17.76194407
metallic_e00_lab_364,metallic.e00,USGS OFR 98-038,ARC/INFO E00 LAB coordinate,-1.0,0.0,Polyconic lon_0=-67 lat_0=18 Clarke 1866 meters to EPSG:4326,derived_from_lab_coordinates_attributes_pending,-67.00000944,18.0
